0,0
0.0101010101010101,0.00490731099521368
0.0202020202020202,0.00690448688300715
0.0303030303030303,0.00841253313465202
0.0404040404040404,0.00966323057138481
0.0505050505050505,0.0107468075780672
0.0606060606060606,0.0117097505470606
0.0707070707070707,0.0125797924998346
0.0808080808080808,0.0133750752339392
0.0909090909090909,0.0141082469640385
0.101010101010101,0.0147885484072371
0.111111111111111,0.0154229774135287
0.121212121212121,0.016016985899768
0.131313131313131,0.016574920181969
0.141414141414141,0.0171003116192088
0.151515151515152,0.0175960754891419
0.161616161616162,0.0180646512414505
0.171717171717172,0.0185081039828781
0.181818181818182,0.018928199552967
0.191919191919192,0.0193264611427696
0.202020202020202,0.0197042127221352
0.212121212121212,0.0200626128509088
0.222222222222222,0.0204026813561816
0.232323232323232,0.0207253206331876
0.242424242424242,0.02103133283663
0.252525252525253,0.0213214338901473
0.262626262626263,0.0215962650032097
0.272727272727273,0.0218564022143609
0.282828282828283,0.022102364356175
0.292929292929293,0.022334619746493
0.303030303030303,0.0225535918429389
0.313131313131313,0.0227596640468495
0.323232323232323,0.0229531838040642
0.333333333333333,0.023134466120293
0.343434343434343,0.0233037965857271
0.353535353535354,0.0234614339855225
0.363636363636364,0.0236076125585634
0.373737373737374,0.0237425439555997
0.383838383838384,0.0238664189387945
0.393939393939394,0.0239794088574061
0.404040404040404,0.0240816669283787
0.414141414141414,0.0241733293457526
0.424242424242424,0.0242545162387791
0.434343434343434,0.0243253324952878
0.444444444444444,0.0243858684640416
0.454545454545455,0.024436200547444
0.464646464646465,0.024476391693924
0.474747474747475,0.0245064917975627
0.484848484848485,0.024526538010974
0.494949494949495,0.0245365549760684
0.505050505050505,0.0245365549760684
0.515151515151515,0.024526538010974
0.525252525252525,0.0245064917975627
0.535353535353535,0.024476391693924
0.545454545454545,0.024436200547444
0.555555555555556,0.0243858684640416
0.565656565656566,0.0243253324952878
0.575757575757576,0.0242545162387791
0.585858585858586,0.0241733293457526
0.595959595959596,0.0240816669283787
0.606060606060606,0.0239794088574061
0.616161616161616,0.0238664189387945
0.626262626262626,0.0237425439555997
0.636363636363636,0.0236076125585634
0.646464646464647,0.0234614339855225
0.656565656565657,0.0233037965857271
