alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
0.5,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0151489773060409,-0.0282944164810729,0.0524632189322666,-0.0183260837024124,-0.0361232462540769,-0.0209933476646622,0.0425744609732458,0.973570330753425,0.0110855077947031,0.0456514141587883,0.0306100647959898,0.00278251329538813,-0.0209718883946615,-0.0589538461528809,-0.0012030956410107,0.0372582943655025,-0.847136606700778,3.00824243007836,-0.0190182662136627,0.066560974041322,-1.15604472733577,0.168500231103423,0.0569955244683618,-0.210903588414718,3.4751355921521,3.37162254430921,-0.0537399107269909,0.0217092519661634,3.93534420094803,-0.0766492081636999,-0.0386581918507267,0.00692683667091742,0.00622455263062094,0.00425117197597191,0.0592969024253501,-0.295368017498396,0.0117481647250015,0.12549581709387,0.135501807191733,0.0353051487285427,0.040565760991533,-2.36967568673925,2.15244543119105,0.0916607772465106,-0.0443058631342043,-5.81261333844787,0.139021692030016,0.0776356549058582,-0.0132020063223215,-0.0121035317929286,0.0460548227300059,-0.386183003176707,1.98934917340865,0.00221272918017765,0.0981920256529486,-0.922418702326177,0.104859735652989,0.0423893149921473,-0.169720236429492
1.66666666666667,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0164933520322431,-0.0310973447435874,0.124529258905649,-0.0180917914261286,-0.0870591113586693,-0.0230331725415632,0.0918061649449881,0.446134962769763,-0.0627052497625263,0.0497590968097097,0.0917685061233431,0.0467048775761442,-0.0171799614736082,-0.0590419893646207,-0.00106091089822902,0.0373221873619517,-0.75149246291626,3.00824243007836,-0.148546609947866,0.0580748308954797,-1.43174528404011,0.259197273487777,0.0630658798525877,-0.211463505790342,3.50356693512535,3.36843936738929,0.0196461033569184,0.0255106103113548,3.90632605875776,-0.096728590730233,-0.0568855484149589,0.00991653002491155,0.00664984371359645,0.00571578229264375,0.0432936606206691,-0.29222153011619,0.00988156394848024,0.145472042025593,0.130308345523203,0.0349358534816255,0.039881538983523,-2.41607688435286,2.15244543119105,-0.0545254769741821,-0.0514366485543764,-5.75928755243522,0.179884514133044,0.111223662383336,-0.0163024680396862,-0.0128798617198,0.0455793781072023,-0.250098230509671,1.98934917340865,-0.0755908031921393,0.0919755352527798,-1.16483373743546,0.167241871053478,0.0468916296216676,-0.169558193731864
2.83333333333333,0,0,0,0,0,0,0.3,1000,0,-25,0,0.019138640911034,-0.0526764563377862,0.198552194178524,-0.0168859870093865,-0.142169210800963,-0.0395625062094448,0.138719436144595,0.324650570876072,-0.170359392255189,0.078071737134974,0.156270089459756,0.266215688431267,-0.0680794365769122,-0.0604042052850667,0.000887626954680643,0.033474973072864,6.53464959159682,3.00824243007836,-0.837971978761976,-0.00445456305631585,-8.45609034704438,1.23497339596421,0.109483834537377,-0.24499931305072,3.51021250051625,3.36805959672879,-0.751015268973254,0.100396195153486,3.9216340205447,0.606912244899695,-0.151352449228037,0.00877497659756976,0.0106462698395982,0.0106900100799168,-0.498131250530366,-0.235280508149188,0.0135859422029937,0.602287819410824,0.0841098909422355,0.0327913296245194,0.0403943332379086,-2.45061522294115,2.15244543119105,1.37761043586843,-0.202750546398422,-5.79052342401847,-1.13953781329202,0.290423607254287,-0.0114367530432147,-0.0210245960138855,0.0459169869900661,5.18579621409256,1.98934917340865,-0.624870696120046,0.0454694006242748,-6.44448189197822,0.913414184876768,0.0824540935672607,-0.195293276406133
4,0,0,0,0,0,0,0.3,1000,0,-25,0,0.020267772906571,-0.0260370243696986,0.268653922918251,-0.01779155078146,-0.19024146996505,-0.0183537171292157,0.188503929623093,0.254274269213152,-0.112601970906935,-0.0756101369981303,0.214599741647372,-0.195942922222884,0.104868596539458,-0.0510587049890043,-0.00584960016525998,0.0464304184154621,-0.893591682272765,3.00824243007836,0.188375867355522,0.0680093282700044,-0.837541857533054,0.0124940758942232,0.0535869396313393,-0.191393220577638,3.50235869199911,3.37046306154029,0.0142085167875727,0.057386082774239,3.9176564442887,-0.049336021465233,-0.0859970281635869,0.0164529971258265,0.00687674278465611,0.0120535779900635,0.0917001898189523,-0.304065253010921,0.0106663430091645,0.0852061578382776,0.141998837937946,0.0353330950722541,0.0376248138528323,-2.46279925371212,2.15244543119105,-0.0519425703737753,-0.117659521454947,-5.78491103520089,0.094237478127672,0.165155380411619,-0.0237982054487884,-0.0131866157640492,0.0557548010126155,-0.432662644996931,1.98934917340865,0.18994966563914,0.100384006707091,-0.588013264057357,-0.0525634203169326,0.038232787559038,-0.15240555708524
5.16666666666667,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0268299979325278,-0.0184569881824502,0.338251639230312,-0.018059295124525,-0.238284974768808,-0.0164910855643278,0.238990862871345,0.267276395191874,0.379263238332074,0.111561216735873,0.278069325572439,-0.163189199524807,-0.0609770587531311,-0.0601266426028188,0.00135361197171197,0.0609872195305242,1.96993935535919,3.00824243007836,0.615174487028881,0.0768983840329467,-2.10471680980261,-0.275565432082472,0.0381892910616619,-0.168172569916317,3.48790498814311,3.3696118437495,-0.836481005802026,-0.112482620785574,3.91605997328105,0.250526175960959,0.0330611680926518,0.0287699979961697,-0.000266514334490431,0.0110254905432566,-0.171538909212246,-0.333377344992049,0.00991720663836909,0.219612973849802,0.159183207884897,0.0364370671895875,0.0354553720839645,-2.46571728925976,2.15244543119105,1.29494196253188,0.161617488677657,-5.78365589464858,-0.356797757896401,-0.0339058476880871,-0.0431470270356726,-0.00114558885822014,0.0642951114071186,1.16405032859961,1.98934917340865,0.345189273782026,0.097977102887678,-1.51877522655451,-0.118578623243548,0.0351345006591175,-0.14345144111836
6.33333333333333,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0320229176979368,-0.0281856269037501,0.410408518016508,-0.0174172629380895,-0.290501541471547,-0.02154058729676,0.295821548912112,0.263071446957556,-0.00258459964048996,0.0584702397918412,0.341564055852813,0.0359303093294046,-0.0359572443608958,-0.0574796182328807,-8.0352221473734e-05,0.0423174353546274,-1.11283448688018,3.00824243007836,0.165298876857768,0.052640556252209,-0.802739531198254,0.041268102284088,0.0587104671550751,-0.186490388809149,3.45269404568749,3.37154670591633,-0.0172580840190895,-0.00333336434313145,3.89754003887141,-0.1457402545161,-0.0343859568147087,0.0272953101609907,0.00435118929220657,0.00960806348034721,0.114999901682199,-0.303197388059383,0.00732268121009014,0.0736783302945887,0.139755197612022,0.0349592349389513,0.036214652024448,-2.43128918712254,2.15244543119105,0.0285233391567052,-0.0034932010760849,-5.74781692839877,0.252653616450916,0.071584828045812,-0.0391689912371262,-0.00842842504233943,0.0510858056139429,-0.778214168217495,1.98934917340865,0.0937059432354902,0.0816285712690983,-0.583304681641058,0.0304993991278452,0.0457546493141947,-0.151768682924124
7.5,0,0,0,0,0,0,0.3,1000,0,-25,0,0.039548101330778,-0.0317595375487758,0.481928172283949,-0.0169217247765331,-0.342727550222847,-0.023650479725562,0.34619649690204,0.276772768725049,0.108942284169078,0.16145332019501,0.388572037238294,0.161216517930938,-0.143695988790021,-0.0606668488367657,0.00202189793990781,0.0434154528054093,-0.786735551571646,3.00824243007836,-0.0160102047137259,0.0631691419380322,-1.34580604625843,0.164108497319529,0.0671065612048438,-0.189301580603082,3.44698470856775,3.37271803402166,-0.129410634540639,-0.0495238945749714,3.94864852958539,-0.208595018956323,0.0334887973935105,0.0341089644761983,0.00311849719270008,0.0125941425244483,0.0199679864031771,-0.281792230458338,0.0155156816972533,0.151364724049901,0.131978462060943,0.0345311764263917,0.0356968340682606,-2.46032796003937,2.15244543119105,0.215774283084391,0.0529004450431144,-5.85546104378551,0.341173177915059,-0.0293577837268133,-0.048739380391627,-0.00655062112886462,0.0540032208014643,-0.330388203070887,1.98934917340865,-0.0120004679518518,0.0937137275254233,-1.08857582321451,0.10561019404623,0.0510487333209644,-0.152527308961217
8.66666666666667,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0670919725527863,0.0392440488875677,0.535221368009462,-0.0322833337603402,-0.345036526891757,0.0346197242369414,0.388577025643017,0.420552387405866,32.5019262150532,0.494685044216646,0.434821240763806,-14.3767325382582,-1.16539974364324,-0.146315015533555,0.0939548611030017,0.0577188110804233,73.3988444725322,3.00824243007836,-0.934594268053686,0.0301616451725237,-38.0610403357598,-1.59934214957226,-0.0940387333370901,0.0411715739380425,3.42975234104537,3.35492631297908,-29.1997482033801,-0.260334070148675,3.96680002517191,13.0142615307221,0.90270509740642,0.113529873495555,-0.0786404175145972,0.00736317809633957,-13.225919468184,-0.278588914764258,0.0191468059248727,6.48697978936978,0.545694653963993,0.0692632527379139,-0.010447965757901,-2.47910712130872,2.15244543119105,79.1967092959917,0.777989489101519,-5.91025126739645,-35.2950737370921,-2.5466732076862,-0.265329906321554,0.218680815580186,0.0639091779639639,59.1838230805024,1.98934917340865,-0.605721446043092,0.0694903905627786,-30.372600138582,-1.35674914370991,-0.0808086486308451,0.0348462402129796
9.83333333333333,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0556302943061104,-0.0240151432579406,0.623129885855889,-0.0172860414676326,-0.443956765748864,-0.0169592851957383,0.457164280761521,0.301583128203936,0.00987136313343462,0.0524899604617948,0.506913226576087,0.0042731095566356,-0.0288816888562721,-0.0545739792792016,-0.000112661225626365,0.0393082167239253,-0.553984517870955,3.00824243007836,0.335159438480206,0.0822947935591639,-0.703420770069968,-0.190268125056757,0.0505918837310354,-0.166375529842312,3.38745422329589,3.37811371659666,-0.0887702993213058,0.013957863237406,3.9462340191676,-0.121248216280995,-0.0368440942544179,0.0393171040491413,0.00304900385161844,0.0117074834601882,0.0184956251986224,-0.310498899489545,0.0152288603616835,0.0936073676651337,0.158305414310576,0.0356643371690266,0.0333060307526611,-2.43296625051181,2.15244543119105,0.155670729714563,-0.0400171277400298,-5.86658799127637,0.223627402272857,0.0741578347118743,-0.0552025259875633,-0.00572252551844787,0.050723102436763,-0.135797395787694,1.98934917340865,0.290831930826227,0.110008112293974,-0.538776897928583,-0.194254177613186,0.0371469164684585,-0.133323591730641
11,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0617161965266007,-0.0316181077936773,0.695247910261664,-0.0167811344034574,-0.498069120018414,-0.0218057995907457,0.515013327522587,0.300468209748194,-0.411668297599158,-0.270712451528585,0.566244219107035,-0.433951557807847,0.292568429366702,-0.0345992537097162,-0.00876558967299879,0.0286425659089956,-1.09247024544637,3.00824243007836,0.146017312881418,0.077301873204219,-0.951875010269732,0.0341756626625472,0.0660516480369827,-0.176611370989663,3.35394074277962,3.3848471987002,0.151095057087103,0.185078526810438,3.95798035213266,0.0925291089569553,-0.207439667209153,0.0327747060369088,0.00773386466978998,0.0122049480802064,0.0653716435907586,-0.302446919583795,0.0174496767922724,0.0957096973902377,0.14467015934827,0.0346095218872397,0.0336183628113496,-2.41835023239767,2.15244543119105,-0.252922920820908,-0.330091163887006,-5.89507603789481,-0.137026922269525,0.362232205878277,-0.042427461370842,-0.0134437677001831,0.0442090844610457,-0.464447313607147,1.98934917340865,0.181044651032766,0.108243613430065,-0.699170514795177,-0.0557848633624819,0.0471422370727087,-0.139350911605961
12.1666666666667,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0708008243388011,-0.0582593013164338,0.766270489600515,-0.0155906248681874,-0.551453406453149,-0.0336278152646498,0.568502500929019,0.31323575124322,-1.06337419919514,-0.43632203547422,0.608697563555851,-0.407063321415331,0.425497742432279,-0.0244353038129919,-0.0214502362448632,-0.0241021155866772,-3.54295914069248,3.00824243007836,-0.711140295869488,0.0634820803853508,-1.55453176045895,0.871974808644149,0.119575472450201,-0.219583116989469,3.32080035658544,3.39012030872622,0.362517550713815,0.29574627425841,3.97404622414965,0.156756908046934,-0.299539516587233,0.0306229617086373,0.0145526247430361,0.0168222298860266,0.195435540588981,-0.275234603119168,0.0176205851003498,0.0987703117485976,0.110586042722169,0.0321089422102884,0.0351274023604672,-2.40722575264862,2.15244543119105,-0.72426287877958,-0.57038309535699,-5.93483573012037,-0.314481974907296,0.566277637870094,-0.0339925141445985,-0.0286808671035033,0.0167082561922105,-1.51372107561824,1.98934917340865,-0.164601253031017,0.10821691248042,-0.97641348907209,0.302989526120567,0.0706734676255566,-0.157299722735454
13.3333333333333,0,0,0,0,0,0,0.3,1000,0,-25,0,0.0900397743738314,-0.0237891645625226,0.833108958964707,-0.0162067099414396,-0.597881142677638,-0.0226295377920847,0.622626582347519,0.366042000921911,-0.00323079662578607,0.0349161307515695,0.674371314981089,-0.0300221417997385,-0.0109884354450307,-0.0503283546764155,-0.000969413471441083,0.0587776406831345,0.0932618595363491,3.00824243007836,0.411057901664987,0.0784631480160658,-1.01484307593129,-0.280906526768758,0.0504198288977034,-0.156857515745991,3.29173395956173,3.38686844170992,-0.0888024898171302,0.0301062242383716,3.97028778444913,-0.0423267234154995,-0.0568154064095605,0.0491029998406223,0.00437528619556815,0.00999943456366642,-0.23029286021773,-0.290652347001613,0.0214474554128906,0.310521990399969,0.139346594982687,0.0341060990449379,0.0328716552793276,-2.40754884861083,2.15244543119105,0.138612026443496,-0.107654906557151,-5.93553995952928,0.0142275380928501,0.145744075148446,-0.0649742449032598,-0.0093056263406055,0.0578597781096188,0.549240672645147,1.98934917340865,0.168036861518977,0.0991925782408261,-1.42703261571454,-0.0665287885759022,0.0493170165214926,-0.135170468180124
14.5,0,0,0,0,0,0,0.3,1000,0,-25,0,0.104163692517166,-0.0332206530965247,0.902850773173951,-0.0154960472998633,-0.649408720589721,-0.0261761553151684,0.67866891446805,0.39111604969696,0.000479207487580346,0.0429842092349723,0.732662278960074,-0.00681169237033328,-0.020462656331599,-0.0488373684097432,-4.09368952625222e-05,0.0348674533765664,-0.710764139518413,3.00824243007836,0.174150214384411,0.0632876498218426,-1.26321616274152,-0.00753200499047091,0.0693913772543964,-0.169889676454663,3.25627070794532,3.39004329950621,-0.0470126190998954,0.0391863156169175,3.96457983480469,-0.0797501846651739,-0.0591544061001592,0.0517172048031256,0.00397272414631722,0.0125586452831561,0.00373293912177275,-0.283933168124131,0.0208639951419596,0.182557206366789,0.128919042503145,0.0328962129440662,0.0335232430227934,-2.39941294370438,2.15244543119105,0.0711242510165189,-0.101594246773125,-5.93327366057065,0.135756366198447,0.125295178553531,-0.0695357908364613,-0.00762437001311511,0.0439165669100655,-0.352990124640913,1.98934917340865,0.0908378504630694,0.0936482724521185,-1.08637061874764,0.018149370659519,0.0565967770468565,-0.139529148582389
15.6666666666667,0,0,0,0,0,0,0.3,1000,0,-25,0,0.119485015026524,-0.0336555891417517,0.971528900497934,-0.0152779591141121,-0.700179359479463,-0.0262371039587198,0.734153825239781,0.417337576131173,-0.00647535401049337,0.0460147704284858,0.788784234644406,-0.00122788342601405,-0.0221999322708166,-0.0472214599905874,-3.59731172627775e-05,0.0335205357919477,-0.825330725680931,3.00824243007836,0.232874067676447,0.0659288743161154,-1.21131504753914,-0.0254230942189904,0.0701896654192041,-0.167897353322358,3.21917847405651,3.39335871017119,-0.0403976223173341,0.0289728648135245,3.962064657526,-0.0924102026253626,-0.0513454921613477,0.0558922467552847,0.00374698724714406,0.0130112047836382,0.0202090885627164,-0.298409355682829,0.020937379318683,0.161733078036936,0.132945466165234,0.0328272993834616,0.0331826337166517,-2.39163742647541,2.15244543119105,0.0451389601174856,-0.0803752580731241,-5.93924891256817,0.171022576796562,0.108695544283055,-0.0755618056980101,-0.00723352831633051,0.0434240539390687,-0.417316086372028,1.98934917340865,0.144522647459201,0.0955003128720724,-1.03538062405517,-0.00480559553633214,0.056838242835193,-0.13752532642939
