alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
0.5,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0288717520754016,1.7741753271314e-17,-0.0326877116308699,1.00321746131149e-17,0.180191345165967,1.66711136953232e-17,-0.0545860064979364,-2.44752255477234,5.29866014953306e-05,1.40984023175059e-06,-0.331192536782562,1.26639158357249e-06,2.74038051278902e-05,-0.133759035839225,9.49868423499867e-06,-1.94155035799286e-13,-0.862048844256118,0.0654791774721198,0.110672571893573,-3.02224462162975e-11,-0.942060947871602,0.0862649039385732,-6.36025117273522e-14,-0.333011918964832,5.70447478599384,2.77100992248443,-3.62570615891622e-05,-1.96473985453776e-07,6.6227430011461,-6.34208676467192e-07,-4.9272628338537e-06,0.3995076221458,-5.83488854455361e-06,-1.47163149655619e-13,0.108636924999708,-0.484162401451569,-2.15202949745381e-11,0.12442356925691,0.221701232397253,1.02165895876207e-13,0.0776577981370638,-3.79097319704369,3.81907867362459,8.61009011310365e-05,4.68308056464384e-07,-9.12119501936269,1.81536775417487e-06,4.26366109085308e-06,-0.677017690351167,1.93660218417158e-05,-1.93266893282066e-13,-0.658765218467399,0.0739922798314734,0.0737666368136904,-3.06154773771719e-11,-0.743008965789867,0.0693276286914436,-3.24570355130187e-14,-0.276206528588678
1.66666666666667,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0289293803294129,2.37672543823263e-17,0.085542419014429,1.84414974505788e-19,0.0981835302354631,2.65557563288335e-17,0.0698485081959341,0.921190999236185,5.19385752809076e-05,1.36597664705015e-06,-0.163073170397889,1.24976965142131e-06,2.79849208043026e-05,-0.124219681416453,9.11556548993664e-06,-1.47290027158079e-13,-0.858791700381855,0.0654791774721198,0.121554967248972,-4.6235831898067e-11,-0.939530695876628,0.0845416275656559,-4.45217582091465e-13,-0.327764656106273,5.80860997785967,2.7239057854573,-3.70894402690336e-05,-2.10811890123689e-07,6.59600987916414,-6.58349399966099e-07,-7.70872185529292e-06,0.405873144796315,-5.86380180522816e-06,-3.09817157169724e-14,0.108638967071094,-0.478754908724442,-2.37816654626246e-11,0.124269584262663,0.219325527481754,-1.76300715627533e-13,0.0763090357216673,-3.97705490618072,3.81907867362459,8.57936564846451e-05,4.40071835412855e-07,-9.07311954860049,1.81369731867935e-06,7.19616338740181e-06,-0.683239763192012,1.88349839891355e-05,-1.96217532874158e-13,-0.655632741826593,0.0739922798314734,0.0874821707072991,-4.15495764404476e-11,-0.740368003772648,0.0649280635433012,-4.60299776366447e-13,-0.271827440171986
2.83333333333333,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0309569338676545,1.27205023454704e-17,0.204396486737403,1.51957938992769e-17,0.0137389579878537,1.25402182663936e-17,0.198832136154223,0.413841006108846,5.0886477635792e-05,1.3759589644302e-06,0.020629201034732,1.23206889634593e-06,2.84835115910154e-05,-0.111145551049824,8.73173758991763e-06,-7.02975129618103e-14,-0.856675404088105,0.0654791774721198,0.126456787812857,3.38310965107807e-11,-0.9382120812387,0.0852556080374813,5.69075104928941e-14,-0.322907830648293,5.82209421615076,2.7324297709245,-3.77968800702178e-05,-2.0075997126466e-07,6.60563631353602,-6.81816088089619e-07,-8.92236118321676e-06,0.412456128279226,-5.87629417347912e-06,-5.93816217908637e-14,0.108797221693272,-0.474308667290697,3.80208444700268e-11,0.12433525839123,0.216911675072388,9.95840862331255e-14,0.075031173434748,-4.05502593218634,3.81907867362459,8.52991274488679e-05,3.65174233367668e-07,-9.09549890834699,1.81152227246122e-06,7.08901944090901e-06,-0.691071128686854,1.82942904228267e-05,-3.76206547991807e-14,-0.652909837716378,0.0739922798314734,0.0962035890754064,2.8528058465092e-11,-0.738107170603771,0.0623812746713293,4.05712943912734e-14,-0.267757015003607
4,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0363769439067409,-1.74070032095911e-17,0.321022709914917,-7.37659898023152e-19,-0.0679929903182425,-1.51957938992769e-17,0.343471122656869,0.309872439492806,4.97240713881464e-05,1.34839677875406e-06,0.21400181646892,1.21220133733283e-06,2.72607313805961e-05,-0.098295776202531,8.34801699989285e-06,-1.17162521603017e-13,-0.856526020159854,0.0654791774721198,0.122870575789955,2.25540643405205e-12,-0.93898195535313,0.0825401749714644,2.1424003950266e-13,-0.318512503539166,5.77917022659247,2.73459173780382,-3.84014298138169e-05,-2.20878461925661e-07,6.59036807525386,-7.05539202714645e-07,-1.11916992340255e-05,0.417825772931479,-5.87269788354661e-06,1.07329515162369e-13,0.109393023780109,-0.473436083447448,8.64787835004532e-12,0.12501178638915,0.212667749694277,5.31115126576669e-14,0.073888866509022,-4.04362791611726,3.81907867362459,8.46798293985263e-05,3.52535154270232e-07,-9.05690541308746,1.8113894801658e-06,9.26450055560579e-06,-0.696854651562329,1.77451238425608e-05,-4.53660837284238e-14,-0.651631362103035,0.0739922798314734,0.0936161346310249,4.32393917502266e-12,-0.737357285365799,0.0568451339299779,1.42368360318468e-13,-0.264044450909513
5.16666666666667,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0454092087046543,-2.54410046909409e-17,0.435707509119921,-4.20466141873196e-18,-0.147567581106202,-2.14659030324737e-17,0.495513768459105,0.285039197010999,4.84712397996745e-05,1.38581306855949e-06,0.39745442300984,1.19132822011026e-06,2.73214207507921e-05,-0.0868014025179331,7.96553385751242e-06,3.07970056785074e-13,-0.858943798279845,0.0654791774721198,0.119669652220567,3.5184340371212e-11,-0.94281550378154,0.081134327946342,1.27205023454704e-13,-0.314720479834367,5.71285560739876,2.73498970966379,-3.89475524054106e-05,-2.81981233998767e-07,6.59303239203105,-7.27518617129432e-07,-1.32952748810311e-05,0.422268473164178,-5.85358206350861e-06,1.12124304499519e-13,0.11052703947555,-0.472369181297636,7.55446844371775e-12,0.126297988679516,0.209127226225576,-2.21297969406945e-14,0.072905446835204,-4.00036949273153,3.81907867362459,8.40210004349196e-05,4.19689591778876e-07,-9.04517270618329,1.80849552393452e-06,1.1101808639058e-05,-0.701102722781843,1.71889794065017e-05,2.33100527775316e-13,-0.652299950982388,0.0739922798314734,0.0902986997050636,2.19675990271266e-11,-0.738972313341995,0.0528464688021235,1.0290355577423e-13,-0.260811376650106
6.33333333333333,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0576923627340773,-2.34325043206034e-17,0.550146527685082,-2.06544771446482e-18,-0.228039101737473,-1.57859218176954e-17,0.646339763875486,0.28677014208924,4.71510706173683e-05,1.30480427349806e-06,0.550519095992724,1.17272264580814e-06,2.66730212916677e-05,-0.0757151798042727,7.5849387187743e-06,2.41020044440493e-13,-0.864176638550977,0.0654791774721198,0.135045840882507,3.69886655184536e-11,-0.950616614837844,0.0764154944077022,2.47715045674951e-13,-0.311707458439582,5.65417044177563,2.73460108821241,-3.9389155270797e-05,-2.91710788113046e-07,6.67556544072094,-7.48296490222877e-07,-1.45387824002086e-05,0.427882261752055,-5.81898751406129e-06,2.89162680025076e-13,0.112186043926179,-0.464888859612269,1.90849729104448e-11,0.127974014767666,0.20469116365232,2.08757751140552e-13,0.0721121997025057,-3.98472402492744,3.81907867362459,8.32048074883573e-05,3.98428171568306e-07,-9.21157662429132,1.80424617048099e-06,1.11578207784291e-05,-0.708557309903879,1.66263655621002e-05,3.43749512478789e-13,-0.654938588928584,0.0739922798314734,0.108180231961459,2.80310539622159e-11,-0.743669052436566,0.0440390840673145,1.60809857769047e-13,-0.258199971798567
7.5,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0733890897522706,2.54410046909409e-17,0.663227426396768,3.77681867787854e-17,-0.307412937576933,2.36051167367409e-18,0.799376053201295,0.302468613876892,4.57807371179175e-05,1.24821827108719e-06,0.706599024553654,1.1532452214009e-06,2.6669974978466e-05,-0.0651892053474268,7.20801335285515e-06,-1.87460034564828e-13,-0.87259858952345,0.0654791774721198,0.149077778982271,-1.08259508834498e-11,-0.961983863978495,0.0764662102492222,-2.1424003950266e-13,-0.309644603853962,5.58246933527906,2.73345099420806,-3.98030719495068e-05,-3.17324132377744e-07,6.72868270204571,-7.69220892745753e-07,-1.59962043611017e-05,0.432631238374004,-5.76879322089496e-06,-4.38169979425752e-13,0.114519971878197,-0.460958961513224,-1.20275089696033e-11,0.13049734417123,0.201511006644984,-4.29318060649474e-13,0.0715479406078608,-3.95376214719745,3.81907867362459,8.23845208719476e-05,4.06882919646527e-07,-9.33502705535833,1.80049501708753e-06,1.15519116494767e-05,-0.714840436217279,1.6057106200229e-05,-3.83583146972039e-14,-0.659928058738404,0.0739922798314734,0.124744024691542,5.16884682991214e-12,-0.751075164470177,0.039208617457353,-1.59334537973001e-13,-0.256358029229736
8.66666666666667,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.0923526039805042,3.34750061722906e-17,0.775370184005111,5.98979837194799e-17,-0.386786308107468,1.4753197960463e-17,0.95393375763711,0.325367753640453,4.44124417797731e-05,1.27338470059213e-06,0.87564759092933,1.13229151299214e-06,2.66160449235997e-05,-0.0543579595052579,6.83352721631003e-06,-1.33900024689162e-13,-0.884911529293831,0.0654791774721198,0.125849578152229,-2.88692023558662e-11,-0.977450496466978,0.0852235597094327,-3.07970056785074e-13,-0.308779856923151,5.50202484671192,2.73170916829573,-4.02553113065807e-05,-2.93996647212184e-07,6.71840065145616,-7.90496965899267e-07,-1.76555425834835e-05,0.436230338733967,-5.70476332839576e-06,-5.16361928616206e-13,0.117608568900077,-0.458120045839667,-7.41530718291242e-11,0.134044659272095,0.200316788020698,-5.64309821987711e-13,0.0712605682550149,-3.91512897054302,3.81907867362459,8.16655332247507e-05,3.02905636521644e-07,-9.33778961936647,1.79861944039081e-06,1.24221166686311e-05,-0.719302198937122,1.54850993139277e-05,7.67166293944078e-14,-0.667756728845888,0.0739922798314734,0.107545650942327,5.16884682991214e-12,-0.761486218085079,0.0427211153331449,-1.09173664907426e-13,-0.255505893599201
9.83333333333333,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.114195157139965,2.1424003950266e-17,0.888881165661883,1.53433258788816e-17,-0.471081094121543,2.36051167367409e-18,1.11056577927468,0.350693735673639,4.31156436941915e-05,1.31311615538259e-06,1.0592342827725,1.11072970745123e-06,2.62167229592158e-05,-0.0404795569790284,6.46348183308554e-06,-2.1424003950266e-13,-0.901967447865252,0.0654791774721198,0.138944441159349,-3.60865029448328e-12,-0.997976931442895,0.102117046826397,-5.08820093818818e-13,-0.309339378153046,5.42859486588831,2.72975723632338,-4.08623013203879e-05,-3.17910250095471e-07,6.67900370311247,-8.12183321455189e-07,-1.93690075089847e-05,0.439703675302328,-5.62552116001314e-06,-3.02440558189492e-13,0.121377637433559,-0.463063341303604,-3.33987025932785e-11,0.138461594433101,0.200750757386479,-3.24570355130187e-14,0.071294058756665,-3.90171056381672,3.81907867362459,8.11881639695144e-05,3.04898436761918e-07,-9.28780934387044,1.79882458159201e-06,1.35017869107301e-05,-0.724825631951975,1.4907279854981e-05,-3.36372913498557e-13,-0.678818810857214,0.0739922798314734,0.117640654003176,2.38562161380561e-12,-0.775367293086385,0.0542178237107959,-2.24248608999038e-13,-0.255854523342307
11,0,0,0,0,0,0,0.8,10000,0,-21.5,0,0.140244716328451,-5.3560009875665e-18,0.996048978052797,-4.8685553269528e-18,-0.545582168228953,-8.2617908578593e-18,1.26263430149626,0.383878505940745,4.17811107933375e-05,1.25758882809937e-06,1.20778363940238,1.09165890221067e-06,2.58025828481223e-05,-0.0325052859787012,6.10080097551702e-06,-5.3560009875665e-14,-0.924971651674147,0.0654791774721198,0.149210786866034,1.08259508834498e-11,-1.02534397725459,0.0972458415143786,2.94580054316158e-13,-0.311146927675914,5.33723799548191,2.72639000989689,-4.18165047033625e-05,-3.25412556882385e-07,6.74100742526905,-8.37562218632796e-07,-2.06805872426941e-05,0.443324735143191,-5.5346371929943e-06,1.00321746131149e-13,0.126088208482686,-0.457972172601515,1.70969548989402e-11,0.144011005140351,0.195530903627474,1.06223025315334e-13,0.0717444494985802,-3.86144179762349,3.81907867362459,8.12053779775113e-05,2.56426501505842e-07,-9.43093069295074,1.80354282921972e-06,1.38439204544483e-05,-0.72928487644508,1.43311518208122e-05,1.77038375525556e-14,-0.694495562462351,0.0739922798314734,0.128030181563103,-5.56645043221308e-12,-0.794983788229402,0.0448822457550653,8.2617908578593e-14,-0.257228798368412
