alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
0.5,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0262539204012963,-0.0387673904814735,0.0820526447065084,-0.0235240371304806,-0.0607478293033521,-0.028528335284911,0.0962243066330443,0.894056205319973,0.0261290276179146,0.0888601371162848,0.0720952719113099,0.00984903750909451,-0.0376549583888663,-0.119846741912545,-0.00183952612978905,0.0788009212697449,-1.29075787253172,3.24334165021664,-0.0259367058342746,0.14101002222778,-1.76264477895962,0.252087466387427,0.0926438927602302,-0.320472723062265,5.26892328117035,2.7942370145659,-0.0670113606834888,0.044309483496121,6.02388913559378,-0.0801398013872717,-0.0643260774436938,0.00675071441094688,0.0101670803757947,0.0106139800771024,0.0894246187760697,-0.445946294962615,0.0214637697993283,0.190229720144403,0.2041894473628,0.0530678044342522,0.0612835591145763,-3.60827313578407,3.40592198186106,0.108469030138739,-0.0901385419792359,-8.90962161448114,0.140300080595796,0.128045777825839,-0.0106047396258163,-0.0201271864104513,0.0956106804183079,-0.590314528125697,2.32903574894732,0.00850429910141367,0.201481658432666,-1.40684998679733,0.154286586619631,0.0684089951121306,-0.257762435175689
1.66666666666667,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0293085358434913,-0.0420269253003002,0.191232072536785,-0.0230708502348852,-0.138445265953894,-0.0305958520186746,0.204199700031375,0.427703136642441,-0.111275673591003,0.0980488767520425,0.21155219965053,0.0925990275774134,-0.0334485286274111,-0.119995690485916,-0.00144747660160011,0.0874857398472373,-1.15548254166604,3.24334165021664,-0.216098325752657,0.132026729076514,-2.19652655553461,0.394137503773179,0.10130672013664,-0.323042378889624,5.32368976703695,2.79067360059822,0.0819542605470791,0.0492414869847989,5.98558610197977,-0.133017911725954,-0.0898656020087429,0.0114878330409462,0.0107864142587233,0.01648364405471,0.0649157858726226,-0.440384396256404,0.0213983913769711,0.221758485975813,0.197320573990627,0.0522429662561108,0.0605051230197565,-3.71435172088153,3.40592198186106,-0.185198058151037,-0.101713569980015,-8.84405820052574,0.244511580070854,0.173912104870222,-0.0144809656696387,-0.0212526057455364,0.104320877094694,-0.390373093175078,2.32903574894732,-0.101816559303344,0.196645897578912,-1.78551792584738,0.25040801176518,0.0741190438996106,-0.258782940383492
2.83333333333333,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0352955311302103,-0.0722950939944414,0.303181330053815,-0.0212549791363709,-0.222494812067678,-0.0533829711829825,0.317893658003388,0.324721553253623,-0.417972037038764,0.166427004469748,0.370441637357811,0.627891172235144,-0.149787215857344,-0.123286454522531,0.00293772741612186,0.0707476135600182,10.0917490136332,3.24334165021664,-1.28059504714976,0.0181015468681025,-13.0676314682458,1.89811863415934,0.179136475164099,-0.377105940101291,5.3142211915469,2.78929114423522,-1.22369302491543,0.168701287045657,5.99416649951781,1.03109047339397,-0.239517887207219,0.00844252445897364,0.0174567104077594,0.0223779157222659,-0.752026180260122,-0.355239632237409,0.0255556596784303,0.911583974023314,0.128428304702576,0.048490935082128,0.0615496292835291,-3.7479233319726,3.40592198186106,2.24611319255719,-0.353386830391248,-8.87468619310965,-1.94742253099708,0.464789346950045,-0.00315845444492924,-0.0352158777683353,0.0971765880992959,7.98696176572619,2.32903574894732,-0.947061980750461,0.111066878798648,-9.93799417919104,1.39442489940383,0.132683658588331,-0.300083536785359
4,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0386914020209498,-0.0335822204356505,0.408574801649279,-0.0224689990204198,-0.295240826813066,-0.0223524838887996,0.436314072728081,0.264236852088684,-0.220290399132253,-0.161478809477973,0.50775112126944,-0.415614646794323,0.221978386203761,-0.101221664391207,-0.0116185520215167,0.0902924602069755,-1.40499022356619,3.24334165021664,0.305428719525273,0.139226349451231,-1.31078985134481,0.0240385869873516,0.0823048682248306,-0.296085835374826,5.27528570271552,2.79029742504828,0.080792667507823,0.113955226006188,5.97785537408253,-0.0143412781894919,-0.163772136487772,0.0207795775286623,0.012055721138049,0.0215434056761651,0.143417343537421,-0.459637782295714,0.0204050609614504,0.134576392130975,0.212785922650283,0.0524970098017899,0.0577932780356991,-3.73353934438436,3.40592198186106,-0.200433650546228,-0.234455470909732,-8.84364993070693,0.0277490467449076,0.314992082322552,-0.0224981564161952,-0.0234888429434532,0.11003314541555,-0.687311613669257,2.32903574894732,0.308980267104832,0.199911635125672,-0.919091785706249,-0.0856501521839803,0.0555886359933019,-0.235280826520363
5.16666666666667,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0530850832830909,-0.021666507748279,0.511599460372508,-0.0229263013720906,-0.365613261355396,-0.0187437797675126,0.555129459073531,0.289209515360594,0.7440264205337,0.219352530933896,0.649620990329307,-0.317523075447045,-0.116537092532398,-0.121743859295212,0.00302336605542686,0.118061225904513,3.16966555490746,3.24334165021664,1.01115363957895,0.162968127237052,-3.3119603866739,-0.452176235630417,0.0531711856883305,-0.260129196592018,5.22818511227263,2.78721295781039,-1.48566427741414,-0.20628444289856,5.98189027617045,0.517625016847779,0.0631678640938826,0.044648353026977,-0.00142669252967131,0.0178499339531166,-0.266515602214273,-0.506385136059625,0.0206538666426398,0.343569271595139,0.240413691858579,0.0543014912141038,0.0547446433781656,-3.71599309444359,3.40592198186106,2.25995143694091,0.293368312653274,-8.86006626707503,-0.752091318251335,-0.0663053085064869,-0.059745794904198,-0.00070351793390877,0.124577908914535,1.8978602436847,2.32903574894732,0.580849354366522,0.202591217549191,-2.40146689300687,-0.21044521556695,0.0477300274569908,-0.221665895815681
6.33333333333333,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.0651433168814303,-0.0353699400604755,0.620297003105802,-0.0217435883660903,-0.446472254396226,-0.0253214153979339,0.679557060096203,0.292653422280117,0.00146711677667666,0.104456863333188,0.7823125972735,0.0749355860930303,-0.0680001926342544,-0.115526447761749,0.00038638196003804,0.0901883649434554,-1.78531492114407,3.24334165021664,0.319512302347388,0.148810964272034,-1.25911248885115,0.0562208314540402,0.0881618323787803,-0.292553515064062,5.18108337330236,2.78665639822158,-0.00796715225237499,0.0367728982578417,6.01495064633196,-0.216144252316036,-0.062260775259837,0.0405638630374128,0.00669336060687975,0.0207246004265901,0.184888978341791,-0.453480213982877,0.0275277649332403,0.115764490181725,0.208780668993457,0.051634719480699,0.0564112906139766,-3.71016949521685,3.40592198186106,0.00918092301627205,-0.0971260148993224,-8.94561956628484,0.369476236072372,0.131534250076837,-0.0501350615589313,-0.0132913667699741,0.108783535761325,-1.2408071475585,2.32903574894732,0.201540483304268,0.202592974162971,-0.919384450644782,0.0283225487869576,0.0647171759469295,-0.237425693746345
7.5,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.082440423962902,-0.0410732454789147,0.724519926362802,-0.0212248082617396,-0.521224266610824,-0.0286241486235491,0.801852719614082,0.316826437994932,0.222332900417371,0.325993402899383,0.904014575815518,0.326393709997219,-0.289574781847796,-0.123548775450566,0.0042506974490264,0.0766786936922531,-1.29505787028431,3.24334165021664,0.0195851636102337,0.142605466423473,-2.13551979998389,0.257976024735096,0.102106472153474,-0.299914649107627,5.12434632541692,2.78439940615993,-0.21398292888164,-0.112786051085134,6.03722281612108,-0.346282714411964,0.0888275104282688,0.052403062724693,0.00465582001729636,0.0207550302293302,0.038357330503537,-0.426190588281677,0.0310041799863998,0.242963204969485,0.197305317403036,0.0505991367689626,0.05617934988357,-3.69190311287015,3.40592198186106,0.350858092812434,0.128017842256213,-9.01065778423874,0.54995999076805,-0.0979996499961278,-0.0655317297448832,-0.0103865656786439,0.0996337246169862,-0.553799953097005,2.32903574894732,0.0229605646236438,0.200338804859527,-1.72328280228668,0.149944022455745,0.0729032617228717,-0.240766779012573
8.66666666666667,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.138913203605533,0.0638355926864645,0.795811562296475,-0.0436173858984063,-0.504903062392807,0.0575101241780522,0.905975755137733,0.481919229684347,67.8778076478589,1.06608803470289,1.02361880664992,-29.8723554326718,-2.4359133291274,-0.319992871429808,0.197874887267746,0.132191106583662,116.680346409026,3.24334165021664,-1.43752896303063,0.114885987996457,-60.5417572809041,-2.53935766017371,-0.177445853128955,0.0656341163816909,5.08270333770211,2.76083831573616,-60.1004393950577,-0.632401144997006,6.05070048826334,26.6887183338787,1.91797080954403,0.231609396194044,-0.165797110457389,0.0060494241176795,-20.8956316785914,-0.424239042489313,0.0303824685078385,10.2555228844968,0.852169935502134,0.110481152323094,-0.0166436291387795,-3.73078493968615,3.40592198186106,164.122922296497,1.80328036457012,-9.08657650044956,-72.8849099862492,-5.3852637577223,-0.557334554722733,0.460929121931519,0.141070229340359,93.6743172249462,2.32903574894732,-0.904418182153575,0.180975687475133,-48.0895966413657,-2.166177064599,-0.155950856318768,0.0554726989883403
9.83333333333333,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.119727471863958,-0.0282720155587541,0.935203887639351,-0.0212697587572841,-0.67915047247715,-0.0169418967834731,1.05810027422021,0.356156772773549,0.0184272373560113,0.103900822317121,1.19582141286775,0.00651074586071136,-0.0574571790255829,-0.108251769301432,0.000144048052930223,0.0736096846640222,-0.947333792629783,3.24334165021664,0.575217092349643,0.156513311808769,-1.1886413212192,-0.279550941457811,0.0716635782600089,-0.270190324515585,5.00291443625178,2.78197804832439,-0.118988045776369,0.00796568920165927,5.97598763220897,-0.144403659119383,-0.0446187630798178,0.0601137066358337,0.00495486140450474,0.0211316119657148,0.0397395089839214,-0.473509705762731,0.0259026605918598,0.164205898652109,0.239722307952168,0.0523436316970591,0.0537401754264685,-3.67028450244278,3.40592198186106,0.20456893476517,-0.0383392305098798,-8.94538202876558,0.265351677884739,0.0888757981687416,-0.0748116693249923,-0.00961451479541964,0.0973566843230633,-0.256052615888493,2.32903574894732,0.500545092867746,0.208102500541503,-0.902425472876023,-0.308637285396894,0.0455307655458648,-0.215477261254274
11,0,0,0,0,0,0,0.75,10000,0,-21.5,0,0.135858541128933,-0.0407369521952018,1.03938339775536,-0.0206213699229588,-0.757696179116492,-0.0247246391406935,1.18801602715657,0.363852829874533,-0.848844605224608,-0.563750105963419,1.32977064003598,-0.896092221319659,0.605194685242838,-0.066387955756364,-0.0174662985061302,0.0479774932791999,-1.8759585048355,3.24334165021664,0.26871792144129,0.161149941354566,-1.64235349231114,0.0951433654469702,0.0998469779280725,-0.291404208404081,4.92048493152319,2.78364972459841,0.362383215555262,0.367824677322176,6.01942189689174,0.28042782782203,-0.402975225495261,0.0436118286839537,0.0141969509637185,0.0214495821620683,0.121323572414844,-0.457955299828201,0.033129377528948,0.173061552835323,0.214190294400007,0.0500964521507954,0.0550805562900963,-3.62749563243558,3.40592198186106,-0.613628683421297,-0.655077419438291,-9.06515793610481,-0.447974780804412,0.701147289887682,-0.0426502711825538,-0.0248447816797448,0.0812315447963965,-0.821842542319019,2.32903574894732,0.329103737645764,0.218701889750738,-1.18938460106491,-0.0846325600022471,0.063057320516223,-0.228539640326833
